Date,Venue,Group,Participants,Volunteers,"CO2 (kg)","Weight (kg)",Fixed,Repairable,Dead,"Hours Volunteered"
11/10/2018,"LEGO LOVE m/ fiksefest for elektronikk (Lego Love with Repair party)",,31,14,0,0,0,0,0,51
10/10/2018,"Contamination Lab, Piazza di Fiera",,5,10,0,0,0,0,0,39
07/10/2018,"Fixa Grejen ",,10,8,0,0,0,0,0,33
07/10/2018,Soham,,0,1,0,0,0,0,0,12
07/10/2018,"Repair Café Haacht - Don Bosco",,0,1,0,0,0,0,0,12
06/10/2018,"The Wantage Mix",,10,5,0,0,0,0,0,24
06/10/2018,Southampton,,25,6,0,0,0,0,0,27
06/10/2018,"Chiesa Metodista di Milano",,16,9,0,0,0,0,0,36
06/10/2018,"Fixit Clinic Berkeley Public Library",,50,19,0,0,0,0,0,66
06/10/2018,Scrapstore,,12,5,0,0,0,0,0,24
06/10/2018,"TTF Café Collective",,3,1,0,0,0,0,0,12
03/10/2018,"Fixa Grejen, Malmö",,15,11,0,0,0,0,0,42
30/09/2018,STPLN,,4,5,0,0,0,0,0,24
30/09/2018,"The Goodlife Centre (Bankside)",,9,5,0,0,0,0,0,24
29/09/2018,"Leicester Hackspace",,4,4,0,0,0,0,0,21
29/09/2018,"GIRO GIRO Tondo…si Rialza IL Mondo! - 40° Restart Party",,10,8,0,0,0,0,0,33
28/09/2018,"Réparothon à Insertech",,40,7,0,0,0,0,0,30
27/09/2018,"kinning Park Complex",,9,7,0,0,0,0,0,30
24/09/2018,"Lush Showcase #2",,40,5,0,0,0,0,0,24
23/09/2018,"Lush Showcase #1",,40,1,0,0,0,0,0,12
22/09/2018,"Kinning Park Complex",,14,7,0,0,0,0,0,30
22/09/2018,"The BIG FIX - Hackney's fourth festival of repair",,27,8,0,0,0,0,0,33
22/09/2018,"Chesterton, Cambridge",,0,1,0,0,0,0,0,12
22/09/2018,"La Mercè - Plaça Catalunya",,7,2,0,0,0,0,0,15
16/09/2018,"RISC main hall",,0,2,0,0,0,0,0,15
16/09/2018,"STPLN, Malmö",,4,5,0,0,0,0,0,24
15/09/2018,"Old Primary School",,0,1,0,0,0,0,0,12
15/09/2018,Southampton,,16,6,0,0,0,0,0,27
15/09/2018,Portsmouth,,40,7,0,0,0,0,0,30
15/09/2018,Leytonstone,,40,10,0,0,0,0,0,39
15/09/2018,"Maakbaar Leuven @Fablab KULeuven (REFER)",,24,12,0,0,0,0,0,45
13/09/2018,"VMA, Hringteigur",,4,4,0,0,0,0,0,21
09/09/2018,"Upper Norwood Library",,28,7,0,0,0,0,0,30
01/09/2018,Southampton,,14,7,0,0,0,0,0,30
01/09/2018,"Kingsgate Community Centre",,15,8,0,0,0,0,0,33
01/09/2018,"Sherwood Methodist Church",,16,7,0,0,0,0,0,30
01/09/2018,"TTF Café Collective",,2,2,0,0,0,0,0,15
01/09/2018,"All Saints Church Hall, Marlow",,0,2,0,0,0,0,0,15
31/08/2018,"Forskningsparken Fiksefest",,0,1,0,0,0,0,0,12
25/08/2018,"Kinning Park Complex",,20,8,0,0,0,0,0,33
18/08/2018,"Abbey Community Centre",,10,7,0,0,0,0,0,30
16/08/2018,"Brixton: Angell Delight Community Centre",,24,6,0,0,0,0,0,27
04/08/2018,"The Wantage Mix",,8,3,0,0,0,0,0,18
04/08/2018,Southampton,,22,8,0,0,0,0,0,33
04/08/2018,Tooting,,15,3,0,0,0,0,0,18
04/08/2018,"TTF Café Collective",,3,2,0,0,0,0,0,15
21/07/2018,"Kingsgate Community Centre",,14,3,0,0,0,0,0,18
21/07/2018,Portsmouth,,51,8,0,0,0,0,0,33
21/07/2018,"Leytonstone ",,45,7,0,0,0,0,0,30
21/07/2018,"Kinning Park Glasgow",,23,1,0,0,0,0,0,12
15/07/2018,rLab,,0,1,0,0,0,0,0,12
08/07/2018,"Crystal Palace Library of Things ",,17,5,0,0,0,0,0,24
07/07/2018,"The Wantage Mix",,8,1,0,0,0,0,0,12
07/07/2018,Southampton,,15,5,0,0,0,0,0,24
07/07/2018,"Party in the Park (London Fields)",,30,7,0,0,0,0,0,30
07/07/2018,"TTF Repair Café 3.14",,4,2,0,0,0,0,0,15
01/07/2018,Brentford,,0,1,0,0,0,0,0,12
01/07/2018,"Milano Nerd",,0,8,0,0,0,0,0,33
23/06/2018,Cottenham,,0,1,0,0,0,0,0,12
23/06/2018,"Kinning Park Complex",,20,4,0,0,0,0,0,21
17/06/2018,"East Reading Festival",,2,1,0,0,0,0,0,12
16/06/2018,"Women's TEC",,0,1,0,0,0,0,0,12
16/06/2018,Portsmouth,,26,8,0,0,0,0,0,33
16/06/2018,Aylesbury,,0,1,0,0,0,0,0,12
14/06/2018,"Fablab di Officine Innesto",,0,1,0,0,0,0,0,12
09/06/2018,"Ickenham Festival",,15,4,0,0,0,0,0,21
09/06/2018,HackSapce,,10,6,0,0,0,0,0,27
07/06/2018,"Remakery Brixton",,17,9,0,0,0,0,0,36
05/06/2018,EcoConcern,,7,3,0,0,0,0,0,18
05/06/2018,"Camden Town",,15,5,0,0,0,0,0,24
02/06/2018,"The Wantage Mix",,16,3,0,0,0,0,0,18
02/06/2018,Southampton,,24,5,0,0,0,0,0,24
02/06/2018,"Sherwood Methodist Church",,31,1,0,0,0,0,0,12
02/06/2018,Shelford,,0,1,0,0,0,0,0,12
02/06/2018,"TTF Café Collective",,5,2,0,0,0,0,0,15
02/06/2018,"Restart Party @ Fablab / MiniMakerFaire",,5,5,0,0,0,0,0,24
27/05/2018,"Can Masdeu",,0,1,0,0,0,0,0,12
27/05/2018,Grangetown,,0,1,0,0,0,0,0,12
26/05/2018,"Restart Party Aosta",,0,1,0,0,0,0,0,12
26/05/2018,"Kinning Park Complex",,20,8,0,0,0,0,0,33
24/05/2018,"Maison du développement durable",,37,8,0,0,0,0,0,33
20/05/2018,"Reading Repair Cafe",,3,4,0,0,0,0,0,21
20/05/2018,"Fiksefest for elektriske leker - Kirkeristen",,12,7,0,0,0,0,0,30
19/05/2018,Southampton,,16,5,0,0,0,0,0,24
19/05/2018,Portsmouth,,34,8,0,0,0,0,0,33
19/05/2018,"The Loop @ Pembury",,18,4,0,0,0,0,0,21
19/05/2018,Leytonstone,,26,15,0,0,0,0,0,54
13/05/2018,Tooting,,24,6,0,0,0,0,0,27
13/05/2018,"Cascina Cuccagna",,30,12,0,0,0,0,0,45
12/05/2018,"Kingsgate Community Centre",,10,8,0,0,0,0,0,33
12/05/2018,"Poble Sec",,9,6,0,0,0,0,0,27
10/05/2018,"Restart Party @ Fablab #2",,2,3,0,0,0,0,0,18
09/05/2018,"Verkmenntaskólinn á Akureyri",,0,1,0,0,0,0,0,12
09/05/2018,"Fab Lab Ísafjörður - Iceland",,0,1,0,0,0,0,0,12
09/05/2018,"Fab Lab Ísafjörður - Iceland",,3,5,0,0,0,0,0,24
07/05/2018,"St Mary's Community May Fayre",,1,1,0,0,0,0,0,12
05/05/2018,"The Wantage Mix",,16,3,0,0,0,0,0,18
05/05/2018,Southampton,,26,7,0,0,0,0,0,30
05/05/2018,"BFUU Fellowship Hall",,81,46,0,0,0,0,0,147
05/05/2018,"TTF Repair Café 2.0",,8,4,0,0,0,0,0,21
05/05/2018,Lindeberglokalet,,21,8,0,0,0,0,0,33
01/05/2018,"Restart Center ECFS",,6,6,0,0,0,0,0,27
24/04/2018,"Réparothon à l'Espace Desjardins",,110,1,0,0,0,0,0,12
22/04/2018,"Crystal Palace",,22,8,0,0,0,0,0,33
21/04/2018,"Abbey Community Centre",,20,8,0,0,0,0,0,33
21/04/2018,Portsmouth,,33,7,0,0,0,0,0,30
21/04/2018,"Stoke Newington",,25,6,0,0,0,0,0,27
21/04/2018,"Beaumont Shopping Centre",,6,5,0,0,0,0,0,24
21/04/2018,"Deichman Hovedbibliotek",,0,1,0,0,0,0,0,12
19/04/2018,"L'Altre Fòrum ETSEIB",,0,2,0,0,0,0,0,15
19/04/2018,"Remakery Brixton",,21,13,0,0,0,0,0,48
15/04/2018,RISC,,0,1,0,0,0,0,0,12
13/04/2018,"Institut Lacetània",,0,1,0,0,0,0,0,12
12/04/2018,"Maccrory Centre",,0,1,0,0,0,0,0,12
11/04/2018,"Fab Lab Ísafjörður - Iceland",,8,5,0,0,0,0,0,24
11/04/2018,"Restarters Akureyri með Restart vinnustofu",,15,4,0,0,0,0,0,21
07/04/2018,"Fem Mercat Vallcarca",,0,1,0,0,0,0,0,12
07/04/2018,Southampton,,20,7,0,0,0,0,0,30
07/04/2018,"Kingsgate Community Centre",,22,6,0,0,0,0,0,27
07/04/2018,"Sherwood Methodist Church",,18,4,0,0,0,0,0,21
07/04/2018,Milan,,20,7,0,0,0,0,0,30
07/04/2018,"TTF Café Collective",,2,2,0,0,0,0,0,15
07/04/2018,"The Wantage Mix",,22,6,0,0,0,0,0,27
06/04/2018,"Restart Party @ Fablab",,9,2,0,0,0,0,0,15
05/04/2018,"Réparothon à l'école Saint-Fabien",,30,1,0,0,0,0,0,12
01/04/2018,"Restart Center",,9,9,0,0,0,0,0,36
01/04/2018,"Restart Center",,14,14,0,0,0,0,0,51
25/03/2018,"The Goodlife Centre",,11,7,0,0,0,0,0,30
24/03/2018,"Fixit Clinic Berkeley Public Library",,48,23,0,0,0,0,0,78
22/03/2018,"GUEPE, Parcours Gouin",,35,1,0,0,0,0,0,12
18/03/2018,"Stamford Hill Library",,27,6,0,0,0,0,0,27
18/03/2018,rLab,,3,10,0,0,0,0,0,39
17/03/2018,"Espai Consum Responsable",,8,4,0,0,0,0,0,21
17/03/2018,"Espai Consum Responsable Ajuntament Barcelona",,0,1,0,0,0,0,0,12
17/03/2018,"Portsmouth (Trial Session)",,6,4,0,0,0,0,0,21
17/03/2018,Fulbourn,,0,1,0,0,0,0,0,12
14/03/2018,"Restart Iceland - Akureyri ",,12,5,0,0,0,0,0,24
10/03/2018,"Mini Restart at Creat-a-Con",,2,4,0,0,0,0,0,21
10/03/2018,"L'Escorxador a Vilafranca del Penedès",,6,4,0,0,0,0,0,21
06/03/2018,"Colosseum minigjenbruksstasjon",,49,12,0,0,0,0,0,45
03/03/2018,"TTF Repair Café",,10,4,0,0,0,0,0,21
03/03/2018,"Fixit Clinic Berkeley Public Library",,43,15,0,0,0,0,0,54
27/02/2018,"Mobile Social Congress",,4,5,0,0,0,0,0,24
25/02/2018,"Crystal Palace Library of Things ",,30,15,0,0,0,0,0,54
24/02/2018,"South Belfast Quaker Meeting House",,0,1,0,0,0,0,0,12
24/02/2018,"Cottenham Community Centre",,0,1,0,0,0,0,0,12
24/02/2018,"Òmnia Verdum",,12,4,0,0,0,0,0,21
23/02/2018,"Setmana Cultural de la Facultat de Belles Arts (UB)",,0,1,0,0,0,0,0,12
23/02/2018,"Richmond MakerLabs Open day",,15,5,0,0,0,0,0,24
22/02/2018,"Belsize Community Library",,17,13,0,0,0,0,0,48
22/02/2018,"Collège Ville-Marie",,35,12,0,0,0,0,0,45
18/02/2018,RISC,,25,12,0,0,0,0,0,45
17/02/2018,"The Arbury Swap, Collect and Fix-Fest",,0,1,0,0,0,0,0,12
17/02/2018,Rampton,,0,1,0,0,0,0,0,12
13/02/2018,,,70,12,0,0,0,0,0,45
10/02/2018,Florence,,0,2,0,0,0,0,0,15
04/02/2018,"Royston Repair Cafe 16",,0,1,0,0,0,0,0,12
03/02/2018,"The Redmond Centre, Manor House",,21,8,0,0,0,0,0,33
03/02/2018,"Sherwood Methodist Church",,26,4,0,0,0,0,0,21
03/02/2018,Southampton,,13,7,0,0,0,0,0,30
03/02/2018,"The Wantage Mix",,15,3,0,0,0,0,0,18
02/02/2018,"Restart Center",,0,1,0,0,0,0,0,12
01/02/2018,"Restart Center",,0,0,0,0,0,0,0,21
01/02/2018,"Restart Center",,15,15,0,0,0,0,0,54
28/01/2018,"The Goodlife Centre",,23,6,0,0,0,0,0,27
27/01/2018,"LCIL West End Neighbourhood Centre",,16,9,0,0,0,0,0,36
27/01/2018,Florence,,0,2,0,0,0,0,0,15
25/01/2018,"Université de Montréal",,25,7,0,0,0,0,0,30
21/01/2018,"Reading International Solidarity Centre",,7,9,0,0,0,0,0,36
20/01/2018,"Queens Park Arts Centre",,39,9,0,0,0,0,0,36
17/01/2018,"Hack Manhattan",,0,2,0,0,0,0,0,15
16/01/2018,"Eco Concern",,15,8,0,0,0,0,0,33
14/01/2018,"Kingsgate Community Centre",,17,8,0,0,0,0,0,33
07/01/2018,Girton,,0,1,0,0,0,0,0,12
01/01/2018,"Restart Center",,11,11,0,0,0,0,0,42
18/12/2017,"Kentish Town",,16,13,0,0,0,0,0,48
17/12/2017,Florence,,0,2,0,0,0,0,0,15
09/12/2017,"Leicester Hackspace",,8,5,0,0,0,0,0,24
09/12/2017,Southwark,,21,6,0,0,0,0,0,27
09/12/2017,"Farset Labs",,0,1,0,0,0,0,0,12
07/12/2017,"Université de Montréal",,30,7,0,0,0,0,0,30
02/12/2017,"via Giambellino 58 Milano",,5,4,0,0,0,0,0,21
02/12/2017,Southampton,,11,6,0,0,0,0,0,27
02/12/2017,"Jornades HAZ per consumir amb sentit",,8,6,0,0,0,0,0,27
02/12/2017,Merton,,9,4,0,0,0,0,0,21
01/12/2017,"Restart Center",,9,9,0,0,0,0,0,36
29/11/2017,Hackney,,22,3,0,0,0,0,0,18
25/11/2017,Brentford,,5,2,0,0,0,0,0,15
25/11/2017,"Molecola Legambiente Torino",,7,4,0,0,0,0,0,21
25/11/2017,"Deichmanske bibliotek",,45,14,0,0,0,0,0,51
25/11/2017,"Barking and Dagenham",,11,9,0,0,0,0,0,36
25/11/2017,"The Wantage Mix",,8,3,0,0,0,0,0,18
22/11/2017,Llangollen,,0,1,0,0,0,0,0,12
19/11/2017,"Museo A come Ambiente",,10,3,0,0,0,0,0,18
18/11/2017,"Abbey Community Centre",,25,4,0,0,0,0,0,21
18/11/2017,,,10,5,0,0,0,0,0,24
18/11/2017,"Cascina Cuccagna",,10,7,0,0,0,0,0,30
18/11/2017,"Espai 30 - Ateneu Sagrerenc",,14,3,0,0,0,0,0,18
18/11/2017,Southampton,,6,3,0,0,0,0,0,18
18/11/2017,"City of London",,29,5,0,0,0,0,0,24
15/11/2017,Nottingham,,3,2,0,0,0,0,0,15
11/11/2017,"Leicester Hackspace",,3,7,0,0,0,0,0,30
11/11/2017,Bra,,0,3,0,0,0,0,0,18
11/11/2017,Cambridge,,144,4,0,0,0,0,0,21
11/11/2017,Bexley,,8,5,0,0,0,0,0,24
04/11/2017,Ruislip,,16,4,0,0,0,0,0,21
04/11/2017,"Florence ",,0,2,0,0,0,0,0,15
04/11/2017,Southampton,,12,7,0,0,0,0,0,30
04/11/2017,Chingford,,21,4,0,0,0,0,0,21
01/11/2017,"Restart Center",,12,12,0,0,0,0,0,45
28/10/2017,Homerton,,30,5,0,0,0,0,0,24
28/10/2017,"Milan, viale Palmanova 59",,9,5,0,0,0,0,0,24
28/10/2017,"Linux Day Torino 2017",,4,4,0,0,0,0,0,21
28/10/2017,Abington,,0,1,0,0,0,0,0,12
25/10/2017,"Polytechnique Montréal",,50,1,0,0,0,0,0,12
25/10/2017,"Athlone Hall ",,7,5,0,0,0,0,0,24
24/10/2017,"Romsås ombruksstasjon",,17,4,0,0,0,0,0,21
22/10/2017,"Insertech - 4820, rue Molson",,20,8,0,0,0,0,0,33
21/10/2017,"DMU Queens Building",,6,3,0,0,0,0,0,18
21/10/2017,"Leytonstone ",,34,5,0,0,0,0,0,24
21/10/2017,"Aula Ambiental Sagrada Família",,12,5,0,0,0,0,0,24
21/10/2017,Cottenham,,0,4,0,0,0,0,0,21
21/10/2017,Tooting,,19,4,0,0,0,0,0,21
18/10/2017,Llangollen,,19,5,0,0,0,0,0,24
14/10/2017,Kingston,,8,3,0,0,0,0,0,18
07/10/2017,"Museum of London",,20,12,0,0,0,0,0,45
07/10/2017,Southampton,,11,5,0,0,0,0,0,24
01/10/2017,"Vezza d'Alba ",,0,1,0,0,0,0,0,12
01/10/2017,"Shelford ",,0,1,0,0,0,0,0,12
01/10/2017,"Restart Center",,16,16,0,0,0,0,0,57
30/09/2017,Histon,,0,1,0,0,0,0,0,12
30/09/2017,"Westminster ",,28,5,0,0,0,0,0,24
28/09/2017,Rehogar,,0,1,0,0,0,0,0,12
26/09/2017,Richmond,,10,4,0,0,0,0,0,21
24/09/2017,"Lingotto Fiere, Torino",,3,4,0,0,0,0,0,21
23/09/2017," Chiesa Evangelica Metodista",,16,8,0,0,0,0,0,33
23/09/2017,"Stoke Newington",,38,7,0,0,0,0,0,30
23/09/2017,"Centro anziani di Villa Bracci",,0,2,0,0,0,0,0,15
23/09/2017,Basingstoke,,12,3,0,0,0,0,0,18
16/09/2017,Leytonstone,,49,11,0,0,0,0,0,42
16/09/2017,"Fem Mercat Vallcarca",,9,5,0,0,0,0,0,24
09/09/2017,"Kingsgate Community Centre, Kilburn",,21,6,0,0,0,0,0,27
09/09/2017,"Tower Hamlets",,19,4,0,0,0,0,0,21
03/09/2017,"Grünerløkka bibliotek",,51,11,0,0,0,0,0,42
02/09/2017,Southampton,,10,6,0,0,0,0,0,27
02/09/2017,"Festa major Sabadell",,5,6,0,0,0,0,0,27
29/08/2017,"Maison du développement durable ",,40,9,0,0,0,0,0,36
12/08/2017,"ÉCOSPHÈRE - Hangar 16, Vieux-Port de Montréal",,30,9,0,0,0,0,0,36
05/08/2017,Southampton,,22,8,0,0,0,0,0,33
05/08/2017,Agronomía,,75,14,0,0,0,0,0,51
02/08/2017,"FabLab Limerick",,6,2,0,0,0,0,0,15
22/07/2017,"Mind Andover",,14,5,0,0,0,0,0,24
22/07/2017,"Queens Park Arts Centre",,50,8,0,0,0,0,0,33
21/07/2017,Southampton,,16,4,0,0,0,0,0,21
19/07/2017,Tooting,,15,4,0,0,0,0,0,21
15/07/2017,Leytonstone,,30,8,0,0,0,0,0,33
09/07/2017,"Giardini Zamenhof",,6,3,0,0,0,0,0,18
08/07/2017,Waterbeach,,0,1,0,0,0,0,0,12
04/07/2017,Uxbridge,,5,3,0,0,0,0,0,18
04/07/2017,"Archer Academy",,0,12,0,0,0,0,0,45
01/07/2017,Southampton,,8,5,0,0,0,0,0,24
01/07/2017,"Comunes - Centro Cultural Matienzo",,38,1,0,0,0,0,0,12
30/06/2017,"corso palestro 14G Italy",,15,14,0,0,0,0,0,51
25/06/2017,Cottenham,,0,1,0,0,0,0,0,12
24/06/2017,"London Fields",,57,6,0,0,0,0,0,27
24/06/2017,"CeDEL Barrio 31",,45,1,0,0,0,0,0,12
18/06/2017,"Sinio, CN, Italia",,8,5,0,0,0,0,0,24
17/06/2017,"Leicester Hackspace ",,6,4,0,0,0,0,0,21
17/06/2017,Leytonstone,,50,14,0,0,0,0,0,51
17/06/2017,"Torshovdalen aktivitetshus",,31,8,0,0,0,0,0,33
17/06/2017,"Barcelona Espai Fontana",,5,3,0,0,0,0,0,18
15/06/2017,"Sommerfiksefest på Blå",,45,10,0,0,0,0,0,39
12/06/2017,"Kentish Town Community Centre",,14,9,0,0,0,0,0,36
10/06/2017,"Milano - via Agordat",,24,9,0,0,0,0,0,36
10/06/2017,"Corso Marconi",,5,3,0,0,0,0,0,18
10/06/2017,"Portal Ambiental Villa 20",,35,1,0,0,0,0,0,12
10/06/2017,"Piazzale dei Marmi, 57126 Livorno",,1,6,0,0,0,0,0,27
04/06/2017,"London - Bankside",,0,12,0,0,0,0,0,45
03/06/2017,Southampton,,15,5,0,0,0,0,0,24
03/06/2017,CheLA,,58,1,0,0,0,0,0,12
28/05/2017,"Feria de Comsumo Responsable",,30,1,0,0,0,0,0,12
24/05/2017,"Kilburn - Abbey Community Centre",,24,10,0,0,0,0,0,39
20/05/2017,,,44,10,0,0,0,0,0,39
20/05/2017,"C.so Palestro 14/g [Torino]",,15,10,0,0,0,0,0,39
18/05/2017,"Archer Academy",,12,3,0,0,0,0,0,18
17/05/2017,"CAFÉ LE 5ÈME - 290 rue de la Montagne, Montréal (Québec) H3C 2B1 Canada",,20,5,0,0,0,0,0,24
14/05/2017,Turin,,7,15,0,0,0,0,0,54
13/05/2017," Via di Montughi, 1, 50134 Firenze",,10,8,0,0,0,0,0,33
11/05/2017,"Archer Academy",,10,1,0,0,0,0,0,12
10/05/2017,"33 Central Park West, New York, NY 10023",,27,6,0,0,0,0,0,27
09/05/2017,"Brixton Pound Café",,21,6,0,0,0,0,0,27
08/05/2017,,,10,9,0,0,0,0,0,36
06/05/2017,Leicester,,10,6,0,0,0,0,0,27
06/05/2017,Southampton,,14,5,0,0,0,0,0,24
06/05/2017,"Fiksefest på Westerdals",,30,14,0,0,0,0,0,51
03/05/2017,Limerick,,10,3,0,0,0,0,0,18
01/05/2017,"3901 Fieldston Road, Bronx, NY 10471",,17,17,0,0,0,0,0,60
22/04/2017,"Leytonstone Restart Party",,41,7,0,0,0,0,0,30
22/04/2017,"Via delle Caldaie, 18, 50125 Firenze",,5,8,0,0,0,0,0,33
22/04/2017,"Turin Restart Party",,4,15,0,0,0,0,0,54
22/04/2017,"Earth Optimism at David Attenborough Building",,0,1,0,0,0,0,0,12
19/04/2017,"University of Limerick",,11,3,0,0,0,0,0,18
19/04/2017,"INSERTECH - 2600 rue William-Tremblay, Montréal, QC, H1Y 3J2",,104,20,0,0,0,0,0,69
13/04/2017,"Belsize Park Restart Party ",,13,11,0,0,0,0,0,42
12/04/2017,"GAZM - Montréal",,15,8,0,0,0,0,0,33
01/04/2017,"Tooting Restart Party",,28,6,0,0,0,0,0,27
01/04/2017,"Piazza Etrusca, 5, 50061 Compiobbi (FI)",,10,8,0,0,0,0,0,33
01/04/2017,Southampton,,11,4,0,0,0,0,0,21
01/04/2017,"3901 Fieldston Road, Bronx, NY 10471",,8,8,0,0,0,0,0,33
30/03/2017,"3901 Fieldston Road Bronx, NY ",,9,9,0,0,0,0,0,36
29/03/2017,"FACULTÉ DE L’AMÉNAGEMENT DE L’UNIVERSITÉ DE MONTRÉAL - 2940 Chemin de la Côte-Sainte-Catherine Montréal (QC) H3C 3J7",,35,8,0,0,0,0,0,33
25/03/2017,"Leicester Hackspace",,16,11,0,0,0,0,0,42
25/03/2017,"Club Natural y Popular - Montevideo",,42,11,0,0,0,0,0,42
22/03/2017,"Barcelona UPC ETSEIB",,14,3,0,0,0,0,0,18
19/03/2017,"Bankside Restart Party",,22,11,0,0,0,0,0,42
18/03/2017,"Shoreditch Library",,33,10,0,0,0,0,0,39
18/03/2017,"Ickenham Restart Party",,19,5,0,0,0,0,0,24
11/03/2017,"Fieramilanocity,  padiglioni 3 e 4, via Colleoni, GATE 4",,6,8,0,0,0,0,0,33
08/03/2017,"Basil Jellicoe Hall, Euston",,14,7,0,0,0,0,0,30
08/03/2017,"ESPLANADE - 6750, avenue de l’Esplanade, bureau 102 Montréal (QC) H2V 4M1",,25,8,0,0,0,0,0,33
04/03/2017,"Furuset bibliotek og aktivitetshus",,30,11,0,0,0,0,0,42
04/03/2017,Southampton,,11,5,0,0,0,0,0,24
02/03/2017,"London School of Economics",,15,5,0,0,0,0,0,24
28/02/2017,"Honour Oak Pub",,0,10,0,0,0,0,0,39
28/02/2017,"Mobile Social Congress",,0,4,0,0,0,0,0,21
27/02/2017,"Kentish Town Community Centre",,16,8,0,0,0,0,0,33
23/02/2017,"COLLÈGE VILLE-MARIE, rue Sherbrooke Est",,33,13,0,0,0,0,0,48
13/02/2017,Ely,,0,1,0,0,0,0,0,12
11/02/2017,"Ilford Salvation Army",,16,9,0,0,0,0,0,36
11/02/2017,"Curious Garden, La Floresta",,12,3,0,0,0,0,0,18
05/02/2017,"The Goodlife Centre, Bankside",,0,8,0,0,0,0,0,33
04/02/2017,"Viale Guidoni, 170/172, 50127 Firenze",,19,9,0,0,0,0,0,36
04/02/2017,Southampton,,15,4,0,0,0,0,0,21
04/02/2017,Turin,,0,1,0,0,0,0,0,12
02/02/2017,"ÉTS - 1100, rue Notre-Dame Ouest",,15,5,0,0,0,0,0,24
31/01/2017,Southampton,,3,1,0,0,0,0,0,12
31/01/2017,"3901 Fieldston Road Bronx, NY ",,8,8,0,0,0,0,0,33
28/01/2017,"The Redmond Centre, Manor House",,45,6,0,0,0,0,0,27
28/01/2017,"Leicester Hackspace - Innovation Centre on 49 Oxford St",,7,5,0,0,0,0,0,24
28/01/2017,"Deichmanske Hovedbibliotek",,50,22,0,0,0,0,0,75
28/01/2017,"Piazza della Libertà, 12, 50129 Firenze",,22,10,0,0,0,0,0,39
28/01/2017,"Brentwood Restart Party",,21,8,0,0,0,0,0,33
17/01/2017,"Heath Street Baptist Church, Hampstead",,18,8,0,0,0,0,0,33
14/01/2017,"YATTA! Viale Pasubio, 12-16",,15,8,0,0,0,0,0,33
31/12/2016,"3901 Fieldston Road Bronx, NY ",,5,5,0,0,0,0,0,24
18/12/2016,"Via Fratelli Carli, 75, 50065 Pontassieve (FI) ",,7,8,0,0,0,0,0,33
11/12/2016,"Feria de Consumo Responsable",,32,1,0,0,0,0,0,12
10/12/2016,"Leicester Hackspace",,7,6,0,0,0,0,0,27
08/12/2016,"Viale del Visarno, 14, 50144 Firenze",,12,8,0,0,0,0,0,33
04/12/2016,"Parque Tres de Febrero",,39,1,0,0,0,0,0,12
03/12/2016,Southampton,,8,3,0,0,0,0,0,18
03/12/2016,"Ilford - Fulwell Cross Library",,24,9,0,0,0,0,0,36
30/11/2016,"3901 Fieldston Road Bronx, NY ",,6,6,0,0,0,0,0,27
28/11/2016,Turin,,0,1,0,0,0,0,0,12
26/11/2016,"Milan, via Cuccagna 2/4",,10,6,0,0,0,0,0,27
26/11/2016,"Festival de Innovación Social - Montevideo",,34,10,0,0,0,0,0,39
26/11/2016,"Spazio Geco",,2,6,0,0,0,0,0,27
26/11/2016,"Via Aretina, 246/A/B, 50065 Sieci (FI)",,8,8,0,0,0,0,0,33
26/11/2016,"Golden Lane Community Centre, City of London",,34,9,0,0,0,0,0,36
24/11/2016,Dagenham,,23,9,0,0,0,0,0,36
23/11/2016,"Woolwich, The Barnfield Hub",,11,6,0,0,0,0,0,27
22/11/2016,"City Hall, Queen's Walk, London, E1 2AA",,9,5,0,0,0,0,0,24
20/11/2016,"Parque Centenario",,66,1,0,0,0,0,0,12
19/11/2016,"Homerton Library",,35,5,0,0,0,0,0,24
19/11/2016,"Boedo Odd CG",,34,1,0,0,0,0,0,12
19/11/2016,"Merton ",,12,5,0,0,0,0,0,24
16/11/2016,"Havering, Romford Baptist Church",,20,6,0,0,0,0,0,27
13/11/2016,Sentralen,,40,18,0,0,0,0,0,63
12/11/2016,Palermo,,29,1,0,0,0,0,0,12
12/11/2016,"Tooting, Mushkil Aasaan",,35,5,0,0,0,0,0,24
09/11/2016,"Sutton Central Library, Sutton ",,10,4,0,0,0,0,0,21
05/11/2016,Southampton,,9,5,0,0,0,0,0,24
05/11/2016,"Westminster, Abbey Centre",,24,7,0,0,0,0,0,30
04/11/2016,"legislatura porteña",,49,1,0,0,0,0,0,12
02/11/2016,Lindeberglokalet,,8,5,0,0,0,0,0,24
02/11/2016,"Canning Town Library",,16,1,0,0,0,0,0,12
31/10/2016,"3901 Fieldston Road Bronx, NY ",,7,7,0,0,0,0,0,30
29/10/2016,Zürich,,0,1,0,0,0,0,0,12
29/10/2016,"Leicester Hackspace",,6,7,0,0,0,0,0,30
29/10/2016,"Walthamstow, Priory Court Community Centre",,16,8,0,0,0,0,0,33
26/10/2016,"Croydon, Bernard Weatherill House",,6,4,0,0,0,0,0,21
22/10/2016,"BORRAR / DELETE",,0,1,0,0,0,0,0,12
22/10/2016,TecnoFESC,,0,1,0,0,0,0,0,12
22/10/2016,"Islington, Finsbury Library",,30,6,0,0,0,0,0,27
22/10/2016,"Via Frà Diamante, 12/A, 50143 Firenze",,6,8,0,0,0,0,0,33
